attribute_name,element_val,BI_tool
Customer,Nordbe,Strategy
Customer,Nordenson,Strategy
Customer,Nordsieck,Strategy
Customer,Nordstrom,Strategy
Customer,Nordyke,Strategy
Customer,Norman,Strategy
Customer,Normandin,Strategy
Customer,Normoyle,Strategy
Customer,Norris,Strategy
Customer,North,Strategy
Customer,Northcott,Strategy
Customer,Nourse,Strategy
Customer,Novak,Strategy
Customer,Novotny,Strategy
Customer,Nowacki,Strategy
Customer,Nowacku,Strategy
Customer,Noyes,Strategy
Customer,Nunally,Strategy
Customer,Nunley,Strategy
Customer,Nunn,Strategy
Customer,Nuon,Strategy
Customer,Nyberg,Strategy
Customer,Nydell,Strategy
Customer,Nye,Strategy
Customer,Nyhart,Strategy
Customer,Nylen,Strategy
Customer,Nylund,Strategy
Customer,Nystuen,Strategy
Customer,Nysveen,Strategy
Customer,O' Campo,Strategy
Customer,O' Malley,Strategy
Customer,O' Rourke,Strategy
Customer,O' Toole,Strategy
Customer,Oakey,Strategy
Customer,Obecht,Strategy
Customer,Oberdorf,Strategy
Customer,Obergfell,Strategy
Customer,Oberman,Strategy
Customer,Obrigewitsch,Strategy
Customer,Obryan,Strategy
Customer,Ocampo,Strategy
Customer,Ochoa,Strategy
Customer,Oconnell,Strategy
Customer,Oconnor,Strategy
Customer,Odden,Strategy
Customer,Oddo,Strategy
Customer,Odegaard,Strategy
Customer,Odekirk,Strategy
Customer,Odell,Strategy
Customer,Odom,Strategy
Customer,Odonnell,Strategy
Customer,Odsigue,Strategy
Customer,Oelschlager,Strategy
Customer,Ogden,Strategy
Customer,Ogle-Salomon,Strategy
Customer,Ohara,Strategy
Customer,Ohlrich,Strategy
Customer,Oja,Strategy
Customer,Okeefe,Strategy
Customer,Olander,Strategy
Customer,Olaughlin,Strategy
Customer,Oldeman,Strategy
Customer,Olderman,Strategy
Customer,Olds,Strategy
Customer,Oleary,Strategy
Customer,Olheiser,Strategy
Customer,Olig,Strategy
Customer,Olin,Strategy
Customer,Olinick,Strategy
Customer,Olivas,Strategy
Customer,Oliver,Strategy
Customer,Olivier,Strategy
Customer,Olivieri,Strategy
Customer,Olsby,Strategy
Customer,Olschlager,Strategy
Customer,Olsen,Strategy
Customer,Olslund,Strategy
Customer,Olson,Strategy
Customer,Olund,Strategy
Customer,Olynek,Strategy
Customer,Omalley,Strategy
Customer,Omorrow,Strategy
Customer,Once,Strategy
Customer,Oneill,Strategy
Customer,Oney,Strategy
Customer,Ono,Strategy
Customer,Opdahl,Strategy
Customer,Oppliger,Strategy
Customer,Oquendo,Strategy
Customer,Orange,Strategy
Customer,Orcutt,Strategy
Customer,Orear,Strategy
Customer,Oreilley,Strategy
Customer,Orlandi,Strategy
Customer,Orme,Strategy
Customer,Ormiston,Strategy
Customer,Ornberg,Strategy
Customer,Ornelas,Strategy
Customer,Orourke,Strategy
Customer,Orozco,Strategy
Customer,Orr,Strategy
Customer,Orrel,Strategy
Customer,Orsini,Strategy
Customer,Ortega,Strategy
Customer,Orth,Strategy
Customer,Ortiz,Strategy
Customer,Orton,Strategy
Customer,Orvik,Strategy
Customer,Osborne,Strategy
Customer,Ose,Strategy
Customer,Oshea,Strategy
Customer,Osinski,Strategy
Customer,Osmand,Strategy
Customer,Ostby,Strategy
Customer,Osteen,Strategy
Customer,Ostenson,Strategy
Customer,Osterman,Strategy
Customer,Ostrander,Strategy
Customer,Ostuni,Strategy
Customer,Otero,Strategy
Customer,Otiri,Strategy
Customer,Otoole,Strategy
Customer,Ottenweller,Strategy
Customer,Otterson,Strategy
Customer,Ouellette,Strategy
Customer,Ouhl,Strategy
Customer,Our,Strategy
Customer,Ousley,Strategy
Customer,Outcalt,Strategy
Customer,Outhenthapannha,Strategy
Customer,Outlaw,Strategy
Customer,Overboe,Strategy
Customer,Overley,Strategy
Customer,Owen,Strategy
Customer,Owens,Strategy
Customer,Ownby,Strategy
Customer,Oxendine,Strategy
Customer,Oyler,Strategy
Customer,Pace,Strategy
Customer,Pacholke,Strategy
Customer,Pacolt,Strategy
Customer,Paczosa,Strategy
Customer,Pagali,Strategy
Customer,Pagano,Strategy
Customer,Page,Strategy
Customer,Paini,Strategy
Customer,Paisley,Strategy
Customer,Palanuk,Strategy
Customer,Palatino,Strategy
Customer,Palisch,Strategy
Customer,Pallas,Strategy
Customer,Palmer,Strategy
Customer,Palmero,Strategy
Customer,Palmgren,Strategy
Customer,Palmisciano,Strategy
Customer,Palombi,Strategy
Customer,Palumbo,Strategy
Customer,Pamprin,Strategy
Customer,Panikar,Strategy
Customer,Panje,Strategy
Customer,Pantoja,Strategy
Customer,Paoletti,Strategy
Customer,Pappolone,Strategy
Customer,Paquet,Strategy
Customer,Paredes,Strategy
Customer,Parent,Strategy
Customer,Paris,Strategy
Customer,Pariseau,Strategy
Customer,Parker,Strategy
Customer,Parkhurst,Strategy
Customer,Parkin,Strategy
Customer,Parks,Strategy
Customer,Parkyn,Strategy
Customer,Parnell,Strategy
Customer,Parrish,Strategy
Customer,Parros,Strategy
Customer,Parsley,Strategy
Customer,Parson,Strategy
Customer,Parsons,Strategy
Customer,Partida,Strategy
Customer,Pascal,Strategy
Customer,Pascale,Strategy
Customer,Paschal,Strategy
Customer,Paschen,Strategy
Customer,Pasieka,Strategy
Customer,Pasmore,Strategy
Customer,Passione,Strategy
Customer,Passis,Strategy
Customer,Patalano,Strategy
Customer,Patel,Strategy
Customer,Patrick,Strategy
Customer,Patron,Strategy
Customer,Pattee,Strategy
Customer,Patterson,Strategy
Customer,Pattison,Strategy
Customer,Patton,Strategy
Customer,Paul,Strategy
Customer,Paulessian,Strategy
Customer,Paulich,Strategy
Customer,Paulsen,Strategy
Customer,Paulson,Strategy
Customer,Pauly,Strategy
Customer,Pavlick,Strategy
Customer,Pavlopoulos,Strategy
Customer,Pavlovich,Strategy
Customer,Pawkov,Strategy
Customer,Pawson,Strategy
Customer,Pawsquesi,Strategy
Customer,Paxton,Strategy
Customer,Payne,Strategy
Customer,Payton,Strategy
Customer,Peachin,Strategy
Customer,Peak,Strategy
Customer,Pearsall,Strategy
Customer,Pearson,Strategy
Customer,Pease,Strategy
Customer,Peck,Strategy
Customer,Pecka,Strategy
Customer,Peckenham,Strategy
Customer,Peckham,Strategy
Customer,Peckover,Strategy
Customer,Pederson,Strategy
Customer,Pedri,Strategy
Customer,Pedro,Strategy
Customer,Peduzzi,Strategy
Customer,Peebler,Strategy
Customer,Peebles,Strategy
Customer,Peeples,Strategy
Customer,Peetzke,Strategy
Customer,Peihl,Strategy
Customer,Pein,Strategy
Customer,Pekala,Strategy
Customer,Pelaez,Strategy
Customer,Pelczynski,Strategy
Customer,Pelletier,Strategy
Customer,Pelsey,Strategy
Customer,Peluso,Strategy
Customer,Pemberton,Strategy
Customer,Pence,Strategy
Customer,Pendergast,Strategy
Customer,Penderggraft,Strategy
Customer,Pendergrass,Strategy
Customer,Pendleton,Strategy
Customer,Peninjohn,Strategy
Customer,Penna,Strategy
Customer,Penner,Strategy
Customer,Penney,Strategy
Customer,Penning,Strategy
Customer,Pennington,Strategy
Customer,Pennoyer,Strategy
Customer,Penrose,Strategy
Customer,Penuel,Strategy
Customer,Penwell,Strategy
Customer,Peot,Strategy
Customer,Pepe,Strategy
Customer,Percey,Strategy
Customer,Percin,Strategy
Customer,Percy,Strategy
Customer,Perczak,Strategy
Customer,Peressini,Strategy
Customer,Perez,Strategy
Customer,Perillo,Strategy
Customer,Perius,Strategy
Customer,Perkins,Strategy
Customer,Perlstein,Strategy
Customer,Perna,Strategy
Customer,Perreault,Strategy
Customer,Perrotti,Strategy
Customer,Perry,Strategy
Customer,Perryman,Strategy
Customer,Pesartic,Strategy
Customer,Pestine,Strategy
Customer,Peter,Strategy
Customer,Petera,Strategy
Customer,Peterman,Strategy
Customer,Peters,Strategy
Customer,Petersen,Strategy
Customer,Petersik,Strategy
Customer,Peterson,Strategy
Customer,Petersson,Strategy
Customer,Petit,Strategy
Customer,Petrini,Strategy
Customer,Petrocelli,Strategy
Customer,Petrone,Strategy
Customer,Petronio,Strategy
Customer,Petrovish,Strategy
Customer,Petrucciani,Strategy
Customer,Pettay,Strategy
Customer,Pettee,Strategy
Customer,Pettijohn,Strategy
Customer,Pettitt,Strategy
Customer,Pettorelli,Strategy
Customer,Petty,Strategy
Customer,Peyerl,Strategy
Customer,Pfeifer,Strategy
Customer,Pfeifle,Strategy
Customer,Pfisterer,Strategy
Customer,Pfleiger,Strategy
Customer,Phalen,Strategy
Customer,Pham,Strategy
Customer,Pharr,Strategy
Customer,Phelan,Strategy
Customer,Phelps,Strategy
Customer,Phillippe,Strategy
Customer,Phillips,Strategy
Customer,Phommachohn,Strategy
Customer,Phomsaly,Strategy
Customer,Phoukeo,Strategy
Customer,Phrasathane,Strategy
Customer,Pian,Strategy
Customer,Piche,Strategy
Customer,Pichette,Strategy
Customer,Pichieri,Strategy
Customer,Pichler,Strategy
Customer,Pickard,Strategy
Customer,Pickering,Strategy
Customer,Pickett,Strategy
Customer,Pickrell,Strategy
Customer,Pico,Strategy
Customer,Pidgeon,Strategy
Customer,Pieper,Strategy
Customer,Pieracci,Strategy
Customer,Pierce,Strategy
Customer,Pierson,Strategy
Customer,Pietrusiewicz,Strategy
Customer,Pigg,Strategy
Customer,Pike,Strategy
Customer,Pilarski,Strategy
Customer,Pilcher,Strategy
Customer,Pilkington,Strategy
Customer,Pimental,Strategy
Customer,Pimentel,Strategy
Customer,Piner,Strategy
Customer,Pinkston,Strategy
Customer,Piper,Strategy
Customer,Pirnat,Strategy
Customer,Pisconski,Strategy
Customer,Piscopiello,Strategy
Customer,Pishan,Strategy
Customer,Piso,Strategy
Customer,Pitcher,Strategy
Customer,Pitre,Strategy
Customer,Pitta,Strategy
Customer,Pittman,Strategy
Customer,Pitts,Strategy
Customer,Pittz,Strategy
Customer,Pixler,Strategy
Customer,Placeway,Strategy
Customer,Plager,Strategy
Customer,Plano,Strategy
Customer,Plante,Strategy
Customer,Plantier,Strategy
Customer,Platacis,Strategy
Customer,Plathe,Strategy
Customer,Platt,Strategy
Customer,Platzek,Strategy
Customer,Plentus,Strategy
Customer,Plesner,Strategy
Customer,Ploof,Strategy
Customer,Plum,Strategy
Customer,Plummer,Strategy
Customer,Plutchak,Strategy
Customer,Podolony,Strategy
Customer,Poehlein,Strategy
Customer,Poese,Strategy
Customer,Poff,Strategy
Customer,Pohs,Strategy
Customer,Poirier,Strategy
Customer,Poitry,Strategy
Customer,Polakis,Strategy
Customer,Polito,Strategy
Customer,Polivka,Strategy
Customer,Pollock,Strategy
Customer,Polsky,Strategy
Customer,Polster,Strategy
Customer,Polzel,Strategy
Customer,Pomerantz,Strategy
Customer,Pomeroy,Strategy
Customer,Pompei,Strategy
Customer,Ponsness,Strategy
Customer,Poor,Strategy
Customer,Poore,Strategy
Customer,Popenhagen,Strategy
Customer,Popoff,Strategy
Customer,Porges,Strategy
Customer,Porter,Strategy
Customer,Portillo,Strategy
Customer,Poruri,Strategy
Customer,Posley,Strategy
Customer,Posner,Strategy
Customer,Poston,Strategy
Customer,Pothoff,Strategy
Customer,Potter,Strategy
Customer,Poulson,Strategy
Customer,Poundstone,Strategy
Customer,Powell,Strategy
Customer,Power,Strategy
Customer,Powers,Strategy
Customer,Pownell,Strategy
Customer,Prah,Strategy
Customer,Pralguske,Strategy
Customer,Pratl,Strategy
Customer,Pratt,Strategy
Customer,Precup,Strategy
Customer,Prendergast,Strategy
Customer,Prescott,Strategy
Customer,Presson,Strategy
Customer,Preston,Strategy
Customer,Pribble,Strategy
Customer,Pride,Strategy
Customer,Priebe,Strategy
Customer,Prillman,Strategy
Customer,Prince,Strategy
Customer,Principe,Strategy
Customer,Pringnitz,Strategy
Customer,Prins,Strategy
Customer,Prior,Strategy
Customer,Pristav,Strategy
Customer,Pritchett,Strategy
Customer,Prochazka,Strategy
Customer,Proctor,Strategy
Customer,Proehl,Strategy
Customer,Proffitt,Strategy
Customer,Profiri,Strategy
Customer,Prokopchak,Strategy
Customer,Prokos,Strategy
Customer,Prophet,Strategy
Customer,Provencher,Strategy
Customer,Prue,Strategy
Customer,Pruitt,Strategy
Customer,Pruss,Strategy
Customer,Pryweller,Strategy
Customer,Puckett,Strategy
Customer,Puente,Strategy
Customer,Pugh,Strategy
Customer,Puglia,Strategy
Customer,Pugliaras,Strategy
Customer,Pugliese,Strategy
Customer,Puim,Strategy
Customer,Puleo,Strategy
Customer,Pulido,Strategy
Customer,Puller,Strategy
Customer,Pulliam,Strategy
Customer,Pulver,Strategy
Customer,Pumphrey,Strategy
Customer,Punguin,Strategy
Customer,Purcell,Strategy
Customer,Purcella,Strategy
Customer,Purinton,Strategy
Customer,Purman,Strategy
Customer,Pursley,Strategy
Customer,Purvis,Strategy
Customer,Putnam,Strategy
Customer,Putz,Strategy
Customer,Pyle,Strategy
Customer,Pyles,Strategy
Customer,Pyster,Strategy
Customer,Quam,Strategy
Customer,Quarles,Strategy
Customer,Queary,Strategy
Customer,Queisser,Strategy
Customer,Querfurth,Strategy
Customer,Query,Strategy
Customer,Quevedo,Strategy
Customer,Quick,Strategy
Customer,Quigley,Strategy
Customer,Quillman,Strategy
Customer,Quinlan,Strategy
Customer,Quinney,Strategy
Customer,Quintana,Strategy
Customer,Quintos,Strategy
Customer,Quirk,Strategy
Customer,Quivey,Strategy
Customer,Rabang,Strategy
Customer,Rabatinni,Strategy
Customer,Rabideau,Strategy
Customer,Rabin,Strategy
Customer,Racey,Strategy
Customer,Rackland,Strategy
Customer,Raden,Strategy
Customer,Radford,Strategy
Customer,Radke,Strategy
Customer,Radparvar,Strategy
Customer,Radtke,Strategy
Customer,Radz,Strategy
Customer,Rael,Strategy
Customer,Raffensperger,Strategy
Customer,Rafferty,Strategy
Customer,Raftery,Strategy
Customer,Ragosta,Strategy
Customer,Rahe,Strategy
Customer,Rahne,Strategy
Customer,Raia,Strategy
Customer,Rainbolt,Strategy
Customer,Raisman,Strategy
Customer,Rajczyk,Strategy
Customer,Rajput,Strategy
Customer,Raleigh,Strategy
Customer,Ralls,Strategy
Customer,Ramos,Strategy
Customer,Rampacek,Strategy
Customer,Rampone,Strategy
Customer,Ramsdell,Strategy
Customer,Ramsholm,Strategy
Customer,Randall,Strategy
Customer,Randleman,Strategy
Customer,Randolph,Strategy
Customer,Rankin,Strategy
Customer,Ranone,Strategy
Customer,Rants,Strategy
Customer,Rapaport,Strategy
Customer,Raposa,Strategy
Customer,Rapp,Strategy
Customer,Rapue,Strategy
Customer,Rasch,Strategy
Customer,Rasmussen,Strategy
Customer,Ratajczak,Strategy
Customer,Ratcliffe,Strategy
Customer,Rathert,Strategy
Customer,Ratliff,Strategy
Customer,Ratteray,Strategy
Customer,Ratterman,Strategy
Customer,Rauch,Strategy
Customer,Raupp,Strategy
Customer,Rausch,Strategy
Customer,Ravenna,Strategy
Customer,Ravenscroft,Strategy
Customer,Raw,Strategy
Customer,Rawalt,Strategy
Customer,Razban,Strategy
Customer,Razo,Strategy
Customer,Rea,Strategy
Customer,Reading,Strategy
Customer,Ream,Strategy
Customer,Reando,Strategy
Customer,Reardon,Strategy
Customer,Reasor,Strategy
Customer,Reay,Strategy
Customer,Reber,Strategy
Customer,Rebollar,Strategy
Customer,Reckard,Strategy
Customer,Redeemar,Strategy
Customer,Redeemer,Strategy
Customer,Rederth,Strategy
Customer,Rediger,Strategy
Customer,Rediske,Strategy
Customer,Redlinger,Strategy
Customer,Redman,Strategy
Customer,Redmond,Strategy
Customer,Reed,Strategy
Customer,Reeder,Strategy
Customer,Reedy,Strategy
Customer,Reese,Strategy
Customer,Reeve,Strategy
Customer,Reeves,Strategy
Customer,Regacho,Strategy
Customer,Reggans,Strategy
Customer,Reggiani,Strategy
Customer,Rehm,Strategy
Customer,Rehse,Strategy
Customer,Reich,Strategy
Customer,Reichert,Strategy
Customer,Reid,Strategy
Customer,Reidda,Strategy
Customer,Reigner,Strategy
Customer,Reilly,Strategy
Customer,Reimer,Strategy
Customer,Reinecke,Strategy
Customer,Reinfeld,Strategy
Customer,Reinhardt,Strategy
Customer,Reinhold,Strategy
Customer,Reininga,Strategy
Customer,Reis,Strategy
Customer,Reisenbigler,Strategy
Customer,Reisner,Strategy
Customer,Reist,Strategy
Customer,Rembert,Strategy
Customer,Remischberger,Strategy
Customer,Remmer,Strategy
Customer,Remmick,Strategy
Customer,Renard,Strategy
Customer,Rench,Strategy
Customer,Rendahl,Strategy
Customer,Rendleman,Strategy
Customer,Renfrow,Strategy
Customer,Renn,Strategy
Customer,Rennich,Strategy
Customer,Retmier,Strategy
Customer,Reuss,Strategy
Customer,Reuter,Strategy
Customer,Reutov,Strategy
Customer,Revels,Strategy
Customer,Rexrode,Strategy
Customer,Rey,Strategy
Customer,Reynier,Strategy
Customer,Reynolds,Strategy
Customer,Rezaie,Strategy
Customer,Rhea,Strategy
Customer,Rheaume,Strategy
Customer,Rhee,Strategy
Customer,Rhim,Strategy
Customer,Rhine,Strategy
Customer,Rhinehart,Strategy
Customer,Rhoades,Strategy
Customer,Rhodes,Strategy
Customer,Ribbans,Strategy
Customer,Ribstein,Strategy
Customer,Ricardo,Strategy
Customer,Ricards,Strategy
Customer,Ricarte,Strategy
Customer,Ricci,Strategy
Customer,Rice,Strategy
Customer,Rich,Strategy
Customer,Richard,Strategy
Customer,Richards,Strategy
Customer,Richardson,Strategy
Customer,Richmond,Strategy
Customer,Richter,Strategy
Customer,Rickard,Strategy
Customer,Ricker,Strategy
Customer,Rickert,Strategy
Customer,Rickey,Strategy
Customer,Rico,Strategy
Customer,Ridder,Strategy
Customer,Riddick,Strategy
Customer,Riddle,Strategy
Customer,Ridenour,Strategy
Customer,Rider,Strategy
Customer,Ridgely,Strategy
Customer,Ridgeway,Strategy
Customer,Ridgway,Strategy
Customer,Ridl,Strategy
Customer,Ridling,Strategy
Customer,Ridout,Strategy
Customer,Riedel,Strategy
Customer,Riegel,Strategy
Customer,Riehl,Strategy
Customer,Rieniets,Strategy
Customer,Rierson,Strategy
Customer,Rifkin,Strategy
Customer,Rigby,Strategy
Customer,Rigney,Strategy
Customer,Riisoja,Strategy
Customer,Riley,Strategy
Customer,Rinaldi,Strategy
Customer,Rinder,Strategy
Customer,Ringle,Strategy
Customer,Ringstad,Strategy
Customer,Ringuette,Strategy
Customer,Rintala,Strategy
Customer,Rio,Strategy
Customer,Rios,Strategy
Customer,Risch,Strategy
Customer,Riske,Strategy
Customer,Risley,Strategy
Customer,Ritchey,Strategy
Customer,Ritter,Strategy
Customer,Ritz,Strategy
Customer,Rivadeneira,Strategy
Customer,Rivera,Strategy
Customer,Rivers,Strategy
Customer,Rivi,Strategy
Customer,Riviere,Strategy
Customer,Rizzo,Strategy
Customer,Roach,Strategy
Customer,Robare,Strategy
Customer,Robbins,Strategy
Customer,Roberge,Strategy
Customer,Roberts,Strategy
Customer,Robertson,Strategy
Customer,Robinett,Strategy
Customer,Robins,Strategy
Customer,Robinson,Strategy
Customer,Roblee,Strategy
Customer,Roby,Strategy
Customer,Rocha,Strategy
Customer,Rocheleau,Strategy
Customer,Rochford,Strategy
Customer,Rock,Strategy
Customer,Rockafellow,Strategy
Customer,Rocker,Strategy
Customer,Rocque,Strategy
Customer,Rodin,Strategy
Customer,Rodriguez,Strategy
Customer,Rodriquez,Strategy
Customer,Roell,Strategy
Customer,Roener,Strategy
Customer,Roenick,Strategy
Customer,Roessel,Strategy
Customer,Rogalsky,Strategy
Customer,Rogers,Strategy
Customer,Rogge,Strategy
Customer,Rohde,Strategy
Customer,Rohlfs,Strategy
Customer,Rohloff,Strategy
Customer,Rohn,Strategy
Customer,Rohrer,Strategy
Customer,Rohrs,Strategy
Customer,Rohweder,Strategy
Customer,Rojas,Strategy
Customer,Roland,Strategy
Customer,Rolfson,Strategy
Customer,Roll,Strategy
Customer,Rolnick,Strategy
Customer,Rolstad,Strategy
Customer,Rolston,Strategy
Customer,Romaniuk,Strategy
Customer,Romanov,Strategy
